name,birth_year,death_year,migration_status,profession_raw,birth_location,gender,duration,event_observed,cohort,implausibly_alive,likely_post_soviet_emigrant
Заболотний Олександр Михайлович,1938.0,,non_migrated,графік і живописець,"с. Вітрівка Новогеоргіїв. р-ну, нині затоплене Кременчуц. водосховищем",,88.0,0,living,False,False
Заболоцька Наталія Олексіївна,1964.0,,non_migrated,співачка (драматичне сопрано),"м. Феодосія, нині АР Крим",,62.0,0,living,False,False
Заборовський Леонід Олександрович,1967.0,,non_migrated,живописець,с. Олександрівка Корюків. р-ну Черніг. обл.,,59.0,0,living,False,False
Заборовський Стефан Теодорович,1946.0,,non_migrated,актор,с. Костянтинівка Кам’янка-Бузького р-ну Львів. обл.,,80.0,0,living,False,False
Забредовський Степан Григорович,1958.0,,non_migrated,хореограф,"смт Усть-Абакан, Хакасія, РФ",,68.0,0,living,False,False
Заброцька Євгенія Ісаківна,1953.0,,non_migrated,живописець,с. Курне Червоноармій. р-ну Житомир. обл.,,73.0,0,living,False,False
Забужко Оксана Стефанівна,1960.0,,non_migrated,письменниця,Луцьк,,66.0,0,living,False,False
Зав’язкін Олег Володимирович,1971.0,,non_migrated,письменник,м. Макіївка Донец. обл.,,55.0,0,living,False,False
Зав’ялов Анатолій Іванович,1930.0,,internal_transfer,художник монументально-декоративного мистецтва,"м. Каліш, Польща",,96.0,0,living,False,False
Зав’ялова Дарія Анатоліївна,1959.0,,non_migrated,художниця театру і декоративного текстилю,Львів,,67.0,0,living,False,False
Зав’ялова Ольга Костянтинівна,1957.0,,non_migrated,музикант,"м. Феодосія, нині АР Крим",,69.0,0,living,False,False
Завадський Олег Вікторович,1968.0,,non_migrated,поет,смт Володарка Київ. обл.,,58.0,0,living,False,False
Заварзін Михайло Іванович,1957.0,,non_migrated,балетмейстер,с. Нововасилівка Приазов. р-ну Запоріз. обл.,,69.0,0,living,False,False
Завгородній Сергій Вікторович,1956.0,,non_migrated,графік і живописець,с. Смородщина Чутів. р-ну Полтав. обл.,,70.0,0,living,False,False
Завгородня Галина Федорівна,1946.0,,non_migrated,музикознавець,Одеса,,80.0,0,living,False,False
Заверталюк Нінель Іванівна,1933.0,,non_migrated,літературознавець,"м. Умань, нині Черкас. обл.",,93.0,0,living,False,False
Завершинський Олександр Васильович,1934.0,,non_migrated,графік,"с. Мордово Тамбов. обл., РФ",,92.0,0,living,False,False
Завірюхін Леонід Вікторович,1959.0,,non_migrated,співак (баритон),Київ,,67.0,0,living,False,False
Завозін Ігор Юрійович,1959.0,,non_migrated,живописець і графік,м. Стрий Львів. обл.,,67.0,0,living,False,False
Заволгін Віктор Олександрович,1948.0,,non_migrated,хоровий диригент,"м. Владимир, РФ",,78.0,0,living,False,False
Заволокін Сергій Федорович,1961.0,,non_migrated,дизайнер,Київ,,65.0,0,living,False,False
Заволокін Федір Борисович,1928.0,,non_migrated,живописець,"с. Веригіно Тульської обл., РФ",,98.0,0,living,False,False
Завтура Світлана Анатоліївна,1967.0,,non_migrated,живописець,Миколаїв,,59.0,0,living,False,False
Загаєцька Олена Володимирівна,1948.0,,non_migrated,мистецтвознавець,с. Пухівка Бровар. р-ну Київ. обл.,,78.0,0,living,False,False
Загайкевич Алла Леонідівна,1966.0,,non_migrated,композитор,Хмельницький,,60.0,0,living,False,False
Загайкевич Стефан Михайлович,1949.0,,non_migrated,скульптор,"с. Назавізів Надвірнян. р-ну Станіслав., нині Івано-Фр. обл.",,77.0,0,living,False,False
Загайська Роксолана Йосипівна,1962.0,,non_migrated,художниця декоративно-ужиткового мистецтва,Львів,,64.0,0,living,False,False
Загводська Євгенія Василівна,1945.0,,non_migrated,живописець,с. Богданівка Буського р-ну Львів. обл.,,81.0,0,living,False,False
Загной Михайло Вікторович,1956.0,,non_migrated,актор,с. Рубанівка Великолепетис. р-ну Херсон. обл.,,70.0,0,living,False,False
Загорецький Іван Андрійович,1937.0,,non_migrated,архітектор,"с. Купин Смотрицького р-ну Вінницької обл., нині Хмельницького р-ну Хмельницької",,89.0,0,living,False,False
Загорна Людмила Олександрівна,1946.0,,non_migrated,графік і живописець,Київ,,80.0,0,living,False,False
Загороднюк Василь Степанович,1955.0,,non_migrated,поет,с. Бурківці Погребищен. р-ну Вінн. обл.,,71.0,0,living,False,False
Заготова Світлана Миколаївна,1955.0,,non_migrated,письменниця,"с. Бояди Смолен. обл., РФ",,71.0,0,living,False,False
Загубибатько Віктор Семенович,1937.0,,non_migrated,живописець і педагог,Дніпропетровськ,,89.0,0,living,False,False
Загурський Володимир Іванович,1947.0,,non_migrated,хоровий диригент,м. Ковель Волин. обл.,,79.0,0,living,False,False
Задворна Лілія Іванівна,1935.0,,non_migrated,художниця декоративно-ужиткового мистецтва,"станиця Дондукова Краснодар. краю, РФ",,91.0,0,living,False,False
Задворний Сергій Арнольдович,1962.0,,migrated,співак (бас),Дніпропетровськ,,64.0,0,living,False,True
Задворний Ярослав Миколайович,1979.0,,non_migrated,живописець,смт Володарка Київ. обл.,,47.0,0,living,False,False
